customer_id,name,country,signup_date,risk_profile_seed
CUST000534,Richard Knight,AE,2025-12-07,0
CUST000535,Joseph Williams,FR,2024-02-25,0
CUST000536,Stacy Alvarez,DE,2023-09-12,0
CUST000537,Timothy Lam,SA,2025-02-13,0
CUST000538,Timothy Edwards,CN,2026-03-21,0
CUST000539,Nicole Marquez,SA,2024-08-31,0
CUST000540,Christopher Allen,US,2025-11-13,1
CUST000541,Steven Rivera,IN,2025-08-26,0
CUST000542,William Ramsey,AE,2024-12-12,0
CUST000543,Amy Kim,US,2025-11-17,0
CUST000544,Randy Friedman,PK,2024-08-30,0
CUST000545,Alyssa Nelson,IN,2026-04-21,0
CUST000546,Henry Pugh MD,DE,2025-06-10,0
CUST000547,Angelica Montgomery,GB,2025-10-07,0
CUST000548,Angela Moore,FR,2025-07-12,0
CUST000549,Nancy Stewart,CN,2023-11-12,0
CUST000550,Eric Ward,GB,2024-04-24,0
CUST000551,Cody Cole,US,2025-02-05,0
CUST000552,Alexander Gomez,SA,2023-10-29,0
CUST000553,Erika Cruz,AE,2024-05-16,0
CUST000554,Bradley Santana,FR,2026-01-23,0
CUST000555,Laura Jackson,IN,2024-08-14,0
CUST000556,Eric Snyder,FR,2023-09-29,0
CUST000557,Jason Washington,FR,2023-10-13,0
CUST000558,David Weber,FR,2025-03-16,0
CUST000559,Brian Torres,AE,2026-03-08,0
CUST000560,Manuel Brock,US,2024-06-23,0
CUST000561,Robert Villarreal,IN,2026-04-03,0
CUST000562,Frank Valentine,DE,2024-02-15,0
CUST000563,Vincent Novak,SA,2024-05-16,0
CUST000564,Katherine Johnston,PK,2024-03-27,0
CUST000565,Robert Long,DE,2023-11-19,0
CUST000566,Leslie Gardner,SA,2025-06-12,0
CUST000567,Tiffany Murray,CN,2025-07-09,0
CUST000568,Eddie Schwartz,DE,2025-10-28,0
CUST000569,Jennifer Porter,DE,2025-04-25,0
CUST000570,Matthew Espinoza,GB,2025-09-28,0
CUST000571,William Mendoza,SA,2024-09-03,0
CUST000572,,GB,2025-01-24,0
CUST000573,Heather Woodard,CN,2025-01-18,0
CUST000574,Angela Mack,GB,2025-05-19,0
CUST000575,Matthew Williams,PK,2026-04-12,0
CUST000576,Jennifer Goodwin,FR,2026-03-25,0
CUST000577,Adam Green,DE,2024-12-22,0
CUST000578,Lauren Johnston,PK,2024-10-18,0
CUST000579,Raymond Chapman,PK,2024-12-12,0
CUST000580,Alexander Garcia,NL,2024-09-18,0
CUST000581,Audrey Shepard,US,2023-12-17,1
CUST000582,Jesse Clark,FR,2024-11-24,0
CUST000583,Jeffrey Horton,US,2024-06-12,0
CUST000584,Robert Wilson,DE,2025-11-28,0
CUST000585,Megan Martin,PK,2026-04-12,0
CUST000586,Christopher Moore,CN,2025-02-10,0
CUST000587,Crystal Sullivan,PK,2024-01-29,0
CUST000588,Jessica Johnson,IN,2025-04-05,0
CUST000589,Kevin Price,NL,2025-07-05,0
CUST000590,Paul Stokes,IN,2023-09-28,0
CUST000591,Shane Lopez,IN,2024-06-19,0
CUST000592,Dennis Huffman,US,2025-01-08,0
CUST000593,Linda Carr,GB,2025-03-09,0
CUST000594,Ryan Williamson,AE,2025-10-23,0
CUST000595,Elizabeth Mendez,SA,2023-10-21,0
CUST000596,Bruce Torres,FR,2024-01-28,0
CUST000597,Kayla Barnes,SA,2023-12-13,0
CUST000598,Cody Reid,IN,2025-06-24,0
CUST000599,Zoe Peters,NL,2024-12-01,0
CUST000600,Ernest Hayes,US,2023-09-19,0
CUST000601,Adam Taylor,CN,2025-10-25,0
CUST000602,Kathy Simpson,DE,2025-06-15,0
CUST000603,Ryan Burns,DE,2023-10-19,0
CUST000604,Philip Carter,IN,2024-04-29,0
CUST000605,Carol Ellis,US,2025-08-12,0
CUST000606,Krista Wilson,FR,2023-11-19,0
CUST000607,Samantha Richardson,FR,2025-11-01,0
CUST000608,Nathan Payne,IN,2026-04-18,0
CUST000609,Ronald Potter,US,2024-05-22,0
CUST000610,Mrs. Hannah Montoya MD,US,2026-04-22,0
CUST000611,Cynthia Cochran,FR,2025-03-10,0
CUST000612,Michael Chen,CN,2024-01-10,0
CUST000613,Daniel Clark,CN,2023-09-25,0
CUST000614,Douglas Ryan,US,2024-06-17,0
CUST000615,Donna Adams,NL,2025-12-07,0
CUST000616,Miss Anna Estes,PK,2025-09-25,0
CUST000617,Wendy Camacho,SA,2023-12-02,0
CUST000618,Danielle Dawson,US,2025-11-07,0
CUST000619,Megan Burns,DE,2025-02-27,0
CUST000620,Jason Hayes,IN,2025-04-25,0
CUST000621,Anna Robertson,US,2024-05-02,0
CUST000622,Jackie Clements,CN,2024-06-21,0
CUST000623,Raymond Oconnor,AE,2025-08-01,0
CUST000624,Matthew Howard,NL,2023-09-29,0
CUST000625,Claudia Jordan,SA,2024-02-26,0
CUST000626,Ronald Morgan,CN,2025-02-28,0
CUST000627,Karina Cooper,AE,2025-06-13,0
CUST000628,Brett Bowers,AE,2024-11-01,0
CUST000629,Scott Alexander,AE,2023-07-28,0
CUST000630,Christina Barker,FR,2023-12-07,0
CUST000631,,GB,2024-04-28,0
CUST000632,Danielle Watson,NL,2026-01-22,0
CUST000633,James Torres,PK,2025-06-30,0
CUST000634,Matthew Padilla,CN,2023-07-29,0
CUST000635,Casey Perez,NL,2025-06-11,0
CUST000636,Michael Montoya,GB,2026-04-17,0
CUST000637,Carlos Jones,FR,2024-08-16,0
CUST000638,Ashley Edwards,SA,2025-12-30,0
CUST000639,Raymond Mullins,PK,2023-12-08,0
CUST000640,Brenda Moreno MD,SA,2025-05-11,0
CUST000641,Nathan Fuller,US,2023-12-27,0
CUST000642,Michael Heath,NL,2023-10-23,0
CUST000643,Paul Lawrence,IN,2024-08-17,0
CUST000644,Emily Taylor,DE,2024-05-01,0
CUST000645,Juan Greene,US,2025-03-30,0
CUST000646,Melissa Abbott,US,2025-05-20,0
CUST000647,Joseph Hicks,SA,2025-08-18,0
CUST000648,Anthony Hurst,AE,2026-03-14,0
CUST000649,Brian Porter MD,NL,2025-01-09,0
CUST000650,Victoria Peck,PK,2023-12-07,0
CUST000651,,AE,2025-06-14,0
CUST000652,Tiffany Townsend,GB,2023-08-13,0
CUST000653,Dennis Williams,AE,2023-09-26,0
CUST000654,Katie Fuller,PK,2024-12-13,0
CUST000655,Michael Miller,NL,2025-01-17,0
CUST000656,Diamond Collins,NL,2024-12-23,0
CUST000657,Robert Herrera,DE,2024-08-24,0
CUST000658,Sandra Becker,FR,2023-10-02,0
CUST000659,Monica Mathis,PK,2023-09-24,0
CUST000660,Jeffrey Chavez,IN,2025-03-31,0
CUST000661,Patrick Yang,FR,2023-11-25,1
CUST000662,Meredith Martin,SA,2026-03-12,0
CUST000663,Rachel Le,NL,2024-01-11,0
CUST000664,Richard Adams,NL,2026-01-04,0
CUST000665,Alyssa Roman,FR,2024-04-26,0
CUST000666,Michael Ray,SA,2023-10-13,0
CUST000667,Ian Porter,FR,2025-02-17,0
CUST000668,David Garcia,US,2025-02-24,0
CUST000669,Crystal Hicks,SA,2023-09-10,0
CUST000670,Dana Ruiz,US,2024-08-16,0
CUST000671,Timothy Mathews,AE,2025-02-03,0
CUST000672,Natalie Barnes,DE,2024-06-15,0
CUST000673,Nathan Nelson,GB,2023-10-14,0
CUST000674,Jonathan Winters,US,2024-01-24,0
CUST000675,Vicki Finley,DE,2023-10-05,1
CUST000676,Douglas Kirk,FR,2024-06-21,0
CUST000677,Aimee Gonzalez,GB,2025-02-14,0
CUST000678,Marcus Marshall,GB,2025-03-14,1
CUST000679,Raymond Gonzalez DVM,GB,2025-08-31,0
CUST000680,Aaron Ortiz,US,2024-03-18,0
CUST000681,Ryan Wiley,IN,2026-03-10,0
CUST000682,Matthew Sweeney,SA,2025-07-28,0
CUST000683,Joseph Allen,IN,2024-12-03,0
CUST000684,Zachary Dawson,SA,2023-10-29,0
CUST000685,Stephanie Meyer,SA,2025-07-02,0
CUST000686,William Miller,FR,2023-11-01,0
CUST000687,Robert Jones,US,2025-02-18,0
CUST000688,Victor Young,AE,2024-04-15,0
CUST000689,Robert Haynes,SA,2025-08-05,0
CUST000690,Dillon Jones,CN,2024-02-16,0
CUST000691,Lauren Moore,IN,2024-01-09,0
CUST000692,Jason Herrera,PK,2026-03-24,0
CUST000693,Eric Baker,AE,2023-11-25,0
CUST000694,Michael Mckenzie,US,2025-06-28,0
CUST000695,Russell Murphy,CN,2023-10-27,0
CUST000696,Henry Palmer,SA,2025-06-08,0
CUST000697,William Johnson,PK,2024-09-06,0
CUST000698,Paul Wright,SA,2024-11-03,0
CUST000699,Brenda Smith,FR,2025-11-09,0
CUST000700,Mrs. Samantha Watson,CN,2025-04-22,0
CUST000701,Lauren Green,PK,2025-10-22,0
CUST000702,Austin Orr,FR,2024-10-16,0
CUST000703,Taylor Calderon,US,2024-06-25,0
CUST000704,Joel Jackson,GB,2025-02-24,0
CUST000705,Jennifer Johnson,IN,2025-06-14,1
CUST000706,Daniel Lopez,CN,2024-05-04,0
CUST000707,Amanda Harvey,GB,2024-03-31,0
CUST000708,Jason Pierce,AE,2023-09-27,0
CUST000709,Chad Gonzalez,FR,2026-01-02,0
CUST000710,Lydia Pham,PK,2025-10-04,0
CUST000711,Rachael Howard DDS,FR,2024-11-26,0
CUST000712,Kathryn Price,US,2024-01-24,0
CUST000713,Daniel Huang,NL,2025-09-18,0
CUST000714,William Moreno,SA,2025-09-06,0
CUST000715,Dr. Ariel Sandoval MD,FR,2025-10-26,0
CUST000716,Amy Davies,GB,2024-03-04,0
CUST000717,Rebecca Kelly,AE,2025-11-18,1
CUST000718,Casey Watkins,NL,2025-10-16,0
CUST000719,Suzanne Johnson,US,2025-07-01,0
CUST000720,Kristy Hart,NL,2024-02-02,0
CUST000721,Sierra Vasquez MD,FR,2024-12-02,0
CUST000722,David Robinson,CN,2025-01-07,0
CUST000723,Thomas Harris,NL,2023-12-06,0
CUST000724,Tamara Richard,PK,2024-06-17,0
CUST000725,Kevin Stark,GB,2025-09-14,0
CUST000726,Shannon Yu,FR,2024-08-06,0
CUST000727,Jennifer Garcia,IN,2024-05-26,0
CUST000728,Christopher Fry,GB,2025-10-01,0
CUST000729,Marie Thompson,AE,2026-03-28,0
CUST000730,Tanya Buchanan,US,2024-03-08,0
CUST000731,Casey Parker,CN,2025-06-19,0
CUST000732,Nicholas Rush,CN,2026-03-08,0
CUST000733,Zachary Sanford,FR,2023-08-29,0
CUST000734,Tammy Ponce,SA,2024-03-06,0
CUST000735,Taylor Taylor,NL,2025-08-15,0
CUST000736,William Jackson,GB,2026-01-03,0
CUST000737,Michael Fowler,SA,2026-01-04,0
CUST000738,Derek Wright,GB,2023-10-04,0
CUST000739,Brian Smith,PK,2024-08-19,0
CUST000740,Tracy Wilkerson,DE,2024-12-05,0
CUST000741,Joshua Garcia,SA,2024-11-21,0
CUST000742,Marilyn Mcdaniel,IN,2024-01-07,0
CUST000743,Ryan Phillips,DE,2024-06-12,0
CUST000744,Angela Jackson,IN,2024-08-08,0
CUST000745,Kimberly Villanueva,DE,2023-10-29,0
CUST000746,Lisa Webb,SA,2023-08-28,0
CUST000747,Carmen Preston,IN,2024-01-02,0
CUST000748,Daniel Lee,NL,2025-06-28,0
CUST000749,Monica Baker,NL,2024-05-06,0
CUST000750,Anthony Armstrong,DE,2025-11-18,0
CUST000751,Isaac Patterson,GB,2024-05-19,0
CUST000752,Lindsay Gonzalez,PK,2023-08-22,0
CUST000753,Edgar Miller,FR,2025-11-22,0
CUST000754,James Burns,US,2025-05-23,0
CUST000755,Joshua Lopez,CN,2026-01-03,0
CUST000756,Jeremy Baker,AE,2024-11-06,0
CUST000757,Derrick Brown,GB,2025-08-22,0
CUST000758,Angelica Cooper,CN,2025-01-22,0
CUST000759,Leah Spencer,NL,2025-11-19,0
CUST000760,Jennifer Nichols,DE,2025-12-16,0
CUST000761,Stephen Alvarez,FR,2023-10-15,0
CUST000762,Michelle Shaw,NL,2026-01-18,0
CUST000763,Megan Oliver,CN,2023-11-26,0
CUST000764,Carrie Joyce,NL,2026-03-31,0
CUST000765,Beth Henderson,FR,2026-04-17,0
CUST000766,Zachary Burton,FR,2025-11-13,0
CUST000767,Thomas Sloan,FR,2023-10-03,0
CUST000768,James Nguyen,GB,2024-04-30,0
CUST000769,Shane Buchanan,IN,2025-04-14,0
CUST000770,Jennifer Perry,GB,2023-12-24,0
CUST000771,Olivia Ayers,IN,2026-02-12,0
CUST000772,Ashlee Mitchell,PK,2025-01-16,0
CUST000773,Jason Reyes,PK,2024-11-27,0
CUST000774,Amanda Hill,GB,2023-12-19,0
CUST000775,Melissa Williams,SA,2026-01-07,0
CUST000776,David Reese,US,2026-02-08,0
CUST000777,Alicia Roth,DE,2024-05-27,0
CUST000778,John Horton,PK,2023-11-03,0
CUST000779,Brandy Mccann,SA,2024-10-15,0
CUST000780,Debra Butler,US,2025-05-07,0
CUST000781,Daniel Holloway,IN,2025-08-11,0
CUST000782,Sharon Nicholson,PK,2024-12-27,0
CUST000783,Eric Hunter,SA,2023-12-11,0
CUST000784,Sherry Johnson,GB,2024-02-06,0
CUST000785,Sara Wright,PK,2024-10-29,0
CUST000786,Michele Hill,DE,2025-11-02,0
CUST000787,Madison Martinez,GB,2023-08-27,0
CUST000788,Kirk Thompson,US,2025-12-19,0
CUST000789,Hannah Martin,FR,2026-01-12,0
CUST000790,Melissa Mitchell,CN,2024-08-19,0
CUST000791,Kenneth Hanna,CN,2025-12-06,0
CUST000792,Megan Adams,NL,2024-09-11,0
CUST000793,Richard Saunders,PK,2023-08-05,0
CUST000794,Maria Burke,FR,2023-08-05,0
CUST000795,Robert Torres,PK,2026-03-26,0
CUST000796,Jessica Bennett,US,2024-07-12,0
CUST000797,John Byrd,US,2025-11-03,0
CUST000798,Brian Hunt,FR,2025-05-24,0
CUST000799,Jacqueline Holland,FR,2025-03-31,0
CUST000800,Brian Brown,GB,2026-04-17,0
CUST000801,Shannon Green,IN,2025-07-12,0
CUST000802,Elizabeth Hernandez,IN,2025-09-05,0
CUST000803,Renee Lang,GB,2025-03-22,0
CUST000804,Melanie Griffith,IN,2025-05-17,0
CUST000805,Deanna Barnes MD,DE,2023-09-01,0
CUST000806,Laura Lee,DE,2025-07-27,0
CUST000807,Joseph Glover,FR,2026-01-24,0
CUST000808,Katie Bruce,CN,2025-11-19,0
CUST000809,Catherine Davis,CN,2023-12-03,0
CUST000810,Robert Hines,PK,2024-01-28,1
CUST000811,Gabriela Davis,DE,2024-07-19,0
CUST000812,Elizabeth French,PK,2024-06-25,0
CUST000813,Edward York,FR,2024-11-12,0
CUST000814,Lauren Blackburn,FR,2023-10-07,0
CUST000815,Kathryn Dillon,NL,2024-08-14,0
CUST000816,Anthony Dickerson,NL,2023-12-13,0
CUST000817,Jason Hudson,GB,2026-01-25,0
CUST000818,Eugene Baldwin,IN,2025-09-18,0
CUST000819,Mr. Christopher Walters,CN,2023-08-01,0
CUST000820,Philip Jackson,US,2025-09-04,0
CUST000821,Phillip Miller DDS,US,2025-04-25,0
CUST000822,Vincent Reyes,GB,2023-09-03,0
CUST000823,Jake Smith,FR,2024-06-16,0
CUST000824,Cheryl Rhodes,FR,2025-04-18,0
CUST000825,Michael Cooper,AE,2023-12-04,0
CUST000826,Kevin Jackson,NL,2025-11-02,0
CUST000827,Earl Luna,IN,2025-03-18,0
CUST000828,Stephen Cowan,PK,2024-07-06,0
CUST000829,Heather Lopez,FR,2026-03-07,0
CUST000830,Jennifer Perez,NL,2025-07-28,0
CUST000831,Nicholas Lawrence,PK,2024-01-13,0
CUST000832,Matthew Johnson,NL,2025-12-25,0
CUST000833,Joseph Williams,GB,2026-04-23,0
CUST000834,Martha Smith,GB,2025-06-20,0
CUST000835,James Kelley,IN,2024-11-16,0
CUST000836,Michael Mccoy,US,2024-05-25,0
CUST000837,Mary Nelson,FR,2025-03-28,0
CUST000838,Ronald Garcia,SA,2025-07-20,0
CUST000839,Brian Rodriguez,GB,2024-02-12,0
CUST000840,Dennis Mills,FR,2024-02-15,0
CUST000841,Elizabeth Williams,US,2024-12-08,0
CUST000842,Timothy Rivera,CN,2023-07-30,0
CUST000843,Susan Conley,FR,2025-05-31,1
CUST000844,Brandon Hunt,DE,2025-07-24,0
CUST000845,David Hall,PK,2026-04-17,0
CUST000846,John Garcia,IN,2024-01-19,0
CUST000847,Dylan Solis,CN,2024-06-06,1
CUST000848,Anna Chang,AE,2023-09-12,0
CUST000849,Mary Jackson,DE,2024-07-21,0
CUST000850,Marco Johns,AE,2023-10-29,0
CUST000851,Catherine Morales,IN,2026-03-22,0
CUST000852,James Jefferson,GB,2025-10-09,0
CUST000853,Rebecca Wilson,IN,2025-06-27,0
CUST000854,Tommy Moore,IN,2024-09-18,0
CUST000855,Rebekah Gregory,FR,2024-01-26,0
CUST000856,Ian Johnson,US,2025-06-15,0
CUST000857,Valerie Anderson,AE,2026-02-07,0
CUST000858,Jason Williams,GB,2024-04-16,0
CUST000859,Michael Gregory,GB,2025-09-07,0
CUST000860,Krystal Levine,CN,2025-05-31,0
CUST000861,Joseph Haynes,DE,2023-10-31,0
CUST000862,Danielle Reed,DE,2025-06-07,0
CUST000863,Ryan Grant,PK,2026-04-16,0
CUST000864,Mason Moore,SA,2025-11-27,0
CUST000865,Sheila Jones,CN,2024-12-03,0
CUST000866,Wayne Williams,US,2024-03-08,0
CUST000867,Jennifer Young,NL,2024-10-31,0
CUST000868,Joan Gates,IN,2024-10-19,0
CUST000869,Jonathan Valdez,NL,2023-11-08,0
CUST000870,Justin Smith,US,2023-10-27,0
CUST000871,Lisa Torres,FR,2024-12-20,0
CUST000872,Michael Clements,IN,2024-07-27,0
CUST000873,Daniel Gibson,CN,2025-02-10,0
CUST000874,Kara Sandoval,CN,2025-07-17,0
CUST000875,Peter Walker,GB,2024-07-05,0
CUST000876,Tracey Carter,GB,2025-01-03,0
CUST000877,Amber Martin,PK,2023-12-16,0
CUST000878,Mikayla Rodriguez,CN,2025-04-02,0
CUST000879,Timothy Long,GB,2024-10-29,0
CUST000880,Michelle Rodriguez,DE,2024-09-16,0
CUST000881,Sara Chapman,CN,2025-09-11,0
CUST000882,Matthew Blanchard,US,2023-12-10,0
CUST000883,Mr. Anthony Mcconnell PhD,CN,2024-11-24,0
CUST000884,Tammy Thompson,AE,2025-03-01,0
CUST000885,Betty Hughes,US,2025-03-23,0
CUST000886,Kathy Cruz,GB,2026-04-08,0
CUST000887,Pamela Hill,SA,2026-03-23,0
CUST000888,Jodi Anderson,SA,2024-09-15,0
CUST000889,Nicole Evans,SA,2025-07-02,0
CUST000890,Michelle Walls,SA,2025-04-24,0
CUST000891,Marcus Roberts,PK,2024-07-09,0
CUST000892,Vicki Santos,SA,2026-03-18,0
CUST000893,Melissa Morris,DE,2023-11-21,0
CUST000894,John Duncan,NL,2025-05-29,0
CUST000895,Paul Skinner,PK,2024-05-10,0
CUST000896,Rhonda Mills,CN,2023-08-22,0
CUST000897,Michael Gonzalez,AE,2025-08-20,0
CUST000898,Dustin King,NL,2025-11-18,0
CUST000899,Elizabeth Molina,US,2023-08-29,0
CUST000900,Ashley Parrish,GB,2025-08-09,0
CUST000901,Natalie Hoffman,IN,2024-03-23,0
CUST000902,Rebecca Roberts,FR,2025-05-26,0
CUST000903,Jasmine Frye,FR,2026-04-04,0
CUST000904,Juan Smith,FR,2024-04-05,0
CUST000905,Priscilla Berg,FR,2025-11-08,0
CUST000906,Michele Holland,GB,2025-08-25,0
CUST000907,Lindsey Parsons,CN,2026-03-24,0
CUST000908,Christopher Fleming,FR,2024-02-01,0
CUST000909,Jose Bennett,US,2024-10-01,0
CUST000910,Beverly Silva,DE,2024-04-09,0
CUST000911,Michael Moore,PK,2023-12-29,0
CUST000912,Anthony Randolph,NL,2025-04-07,0
CUST000913,Katherine Armstrong,NL,2024-07-22,0
CUST000914,Emily Robinson,GB,2024-01-28,0
CUST000915,Jonathan Perry,SA,2025-01-18,0
CUST000916,Daniel Lewis,DE,2024-06-25,0
CUST000917,Daniel Goodwin,IN,2025-01-11,0
CUST000918,Samantha Zavala MD,IN,2025-05-30,0
CUST000919,Tanner Austin,AE,2025-04-12,0
CUST000920,Melanie Flores,US,2026-02-03,0
CUST000921,Janice Fernandez,CN,2024-05-07,0
CUST000922,Samantha Brooks,DE,2025-10-12,0
CUST000923,Andrew Villanueva,FR,2024-02-06,0
CUST000924,Tiffany Jackson,AE,2026-03-16,0
CUST000925,Adrienne Jones,IN,2025-06-01,0
CUST000926,Sharon Coleman,PK,2023-11-09,0
CUST000927,Michele Cherry,NL,2025-09-14,0
CUST000928,Teresa Burgess,AE,2023-12-29,0
CUST000929,Gary Miller,NL,2023-09-20,0
CUST000930,Kristin Andrews,NL,2024-03-13,0
CUST000931,James Mccoy,CN,2024-10-05,0
CUST000932,Michael Nichols,CN,2025-05-03,1
CUST000933,Nicole Richards,NL,2025-07-02,0
CUST000934,Timothy Rodriguez,CN,2025-09-26,0
CUST000935,Brandon Hubbard,SA,2024-10-10,0
CUST000936,Matthew Wells,US,2025-01-14,0
CUST000937,James Salinas,US,2025-01-26,0
CUST000938,Brianna Byrd,FR,2026-02-01,0
CUST000939,Monica Brooks,FR,2026-03-09,0
CUST000940,Kristen Martinez,DE,2023-08-02,0
CUST000941,Kimberly Arroyo,NL,2024-05-29,0
CUST000942,Stephanie Cooper,PK,2024-09-15,0
CUST000943,Kayla Martin,FR,2024-03-06,0
CUST000944,Cheyenne White,CN,2025-10-09,0
CUST000945,Sarah Randolph,SA,2026-04-23,0
CUST000946,Joshua Roberts,GB,2023-10-03,0
CUST000947,Nicholas Freeman,SA,2024-06-24,0
CUST000948,Matthew Garcia,NL,2025-04-11,0
CUST000949,Emily Hayes,AE,2025-04-08,0
CUST000950,Kevin Cunningham,CN,2024-07-28,0
CUST000951,Jeffrey Smith,CN,2024-03-31,0
CUST000952,Patrick Graham,SA,2025-11-19,0
CUST000953,Nicholas Humphrey,PK,2024-11-04,0
CUST000954,Eric Arnold,US,2024-01-20,0
CUST000955,Sarah Trevino,SA,2023-12-15,0
CUST000956,Deborah Mercado,PK,2023-10-12,0
CUST000957,Albert Hunter,AE,2023-08-28,0
CUST000958,Jennifer Lawrence,SA,2026-01-24,0
CUST000959,Kimberly Lutz,PK,2024-11-13,0
CUST000960,Holly Walker,GB,2025-09-11,0
CUST000961,Donna Marshall,SA,2024-12-22,0
CUST000962,Jonathan Bates,NL,2025-11-27,0
CUST000963,Lisa Martin,DE,2024-12-26,0
CUST000964,Christopher Fry,US,2025-05-21,0
CUST000965,Nancy Webb,IN,2024-07-22,0
CUST000966,John Brown,GB,2024-08-02,0
CUST000967,Daniel Velez,DE,2024-07-25,0
CUST000968,Jesse Williams,SA,2026-04-09,0
CUST000969,Michael Boyd,PK,2025-11-08,0
CUST000970,Deborah Stephens,CN,2024-01-18,0
CUST000971,Holly Valdez,FR,2025-11-14,0
CUST000972,Jamie Solomon,IN,2024-12-28,0
CUST000973,Sean Tucker,FR,2024-11-24,0
CUST000974,Kathryn Taylor,IN,2024-01-10,0
CUST000975,Mason Lewis,FR,2024-02-01,0
CUST000976,Mitchell Wilson,AE,2024-03-15,0
CUST000977,Michelle Olson,DE,2024-11-20,0
CUST000978,Christopher Whitaker,AE,2023-08-19,0
CUST000979,Kenneth Martin,DE,2025-04-21,0
CUST000980,Kenneth Brown,AE,2024-04-12,0
CUST000981,Tyler Greene,DE,2025-02-13,0
CUST000982,Nathan Stanley,IN,2024-05-08,0
CUST000983,Jerry Haney,FR,2025-12-16,0
CUST000984,Ronald Burke,AE,2025-10-04,0
CUST000985,Catherine Keller,SA,2024-04-19,0
CUST000986,Grace Chavez,NL,2025-03-13,0
CUST000987,James Rodriguez,NL,2024-02-16,0
CUST000988,Kathy Barnes,GB,2023-12-25,0
CUST000989,John Mendez,AE,2023-09-05,0
CUST000990,Kathy Wilson,US,2024-11-24,0
CUST000991,Larry Carey,IN,2026-01-15,0
CUST000992,Marie Boyd,IN,2024-08-03,0
CUST000993,Joseph Perez,CN,2025-10-12,0
CUST000994,Jane Chapman,CN,2025-08-11,0
CUST000995,Melissa Davis,GB,2023-12-09,0
CUST000996,David Trevino,SA,2024-05-07,0
CUST000997,Jennifer Lopez,PK,2025-07-10,0
CUST000998,Laura Wilson,CN,2023-08-04,1
CUST000999,Melissa Stewart,DE,2024-07-26,0
CUST001000,Matthew King,NL,2025-12-04,0
CUST001001,Jacob Hill,IN,2025-06-11,0
CUST001002,Jennifer Bowers,GB,2024-11-24,0
CUST001003,,CN,2024-05-31,0
CUST001004,Michael Fitzgerald,GB,2025-12-04,0
CUST001005,Nicole Griffin,IN,2025-06-30,0
CUST001006,Daniel Morales,DE,2024-07-02,0
CUST001007,Melissa Mann,AE,2024-01-05,0
CUST001008,Abigail Davis,PK,2023-12-21,0
CUST001009,Jessica Brown,US,2024-03-07,0
CUST001010,Andrew Cruz,DE,2026-04-13,0
CUST001011,Kelly Dawson,PK,2025-03-20,1
CUST001012,Samantha Bowman,GB,2024-10-11,0
CUST001013,Matthew Lara,GB,2024-05-10,0
CUST001014,Kyle Black,PK,2024-03-17,0
CUST001015,Andrew Allen,NL,2023-07-28,0
CUST001016,Zachary Chan,GB,2024-07-17,0
CUST001017,Kevin Holmes,AE,2025-08-07,0
CUST001018,Brandon Mitchell,PK,2025-11-08,0
CUST001019,Hannah Richmond,SA,2024-05-01,0
CUST001020,Cheyenne Spears,FR,2025-02-25,0
CUST001021,Jason Rodriguez,CN,2023-10-08,0
CUST001022,Travis Pratt,GB,2026-03-16,0
CUST001023,Robin Andrews,IN,2025-06-25,1
CUST001024,Kristine Carrillo,US,2025-08-28,0
CUST001025,Judy Murray,IN,2025-03-09,0
CUST001026,Brian Jones,GB,2025-04-25,0
CUST001027,,FR,2026-03-15,0
CUST001028,Alexandra Collier,SA,2024-04-02,0
CUST001029,Michael Nicholson,DE,2023-10-12,0
CUST001030,Karen Gomez,NL,2026-01-12,0
CUST001031,Travis Vega,CN,2026-01-28,0
CUST001032,Mr. Nicolas Salas II,NL,2024-02-16,0
CUST001033,Luke Moore,GB,2023-11-12,0
CUST001034,Megan Alvarado,IN,2025-04-05,0
CUST001035,Kimberly Williams,DE,2024-11-24,0
CUST001036,,NL,2026-01-15,0
CUST001037,Katherine Joyce,AE,2026-02-03,0
CUST001038,Daniel Ray,AE,2023-09-20,0
CUST001039,Karen Fernandez,SA,2024-12-14,0
CUST001040,,FR,2026-04-05,0
CUST001041,Julia Norris,PK,2023-08-08,0
CUST001042,Kevin Nguyen,IN,2025-04-04,0
CUST001043,Joshua Young,NL,2024-11-13,0
CUST001044,Holly Jimenez,AE,2024-02-24,0
CUST001045,Jacqueline Dickerson,AE,2024-05-04,0
CUST001046,Carlos Johnston,DE,2024-03-13,0
CUST001047,Devin Young,GB,2024-10-04,0
CUST001048,Charles Haley,IN,2023-12-25,0
CUST001049,Cassandra Porter,SA,2026-04-24,0
CUST001050,Kelly Le,CN,2025-09-25,0
CUST001051,Justin Bradley,CN,2024-08-31,0
CUST001052,Amy Cervantes,DE,2024-11-18,0
CUST001053,Joanna Cook,SA,2024-07-25,0
CUST001054,Tara Scott,US,2023-08-16,1
CUST001055,Sean Mccarty,CN,2024-02-13,0
CUST001056,Mariah Thompson,US,2025-09-19,0
CUST001057,Michael Freeman,US,2025-08-06,0
CUST001058,Jane Mitchell,CN,2025-04-23,0
CUST001059,Christopher Morton,DE,2024-07-01,0
CUST001060,Laura Sweeney,GB,2023-10-07,0
CUST001061,Darren Stewart,CN,2024-05-16,1
CUST001062,Matthew Nelson,DE,2024-10-17,0
CUST001063,Heidi Matthews,IN,2026-03-25,0
CUST001064,Clinton Johnson,CN,2025-07-29,0
